"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"2",2,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"3",3,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"4",4,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"5",5,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"6",6,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"7",7,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"8",8,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"9",9,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"10",10,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"11",11,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"12",12,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"13",13,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"14",14,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"15",15,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"16",16,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"17",17,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"18",18,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"19",19,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"20",20,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"21",21,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"22",22,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"23",23,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"24",24,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"25",25,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"26",26,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"27",27,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
"28",28,1,0,0,0,0,0,0,0,0,0,8,29,9,11,9,33,-2,38,7,29,10,10,9,42,2,40,"Sunderland","Bolton","HOME"
