"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"2",2,0,0,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"3",3,0,0,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"4",4,0,0,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"5",5,0,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"6",6,0,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"7",7,0,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"8",8,1,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"9",9,1,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"10",10,1,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"11",11,1,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"12",12,1,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"13",13,1,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"14",14,1,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"15",15,1,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"16",16,1,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
"17",17,1,1,0,0,0,0,0,0,0,0,20,23,6,3,14,20,-22,21,5,23,12,6,5,38,13,42,"WestBrom","Arsenal","AWAY"
