"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"2",2,0,0,0,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"3",3,0,0,0,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"4",4,0,0,0,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"5",5,0,0,0,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"6",6,1,0,0,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"7",7,1,0,0,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"8",8,1,0,0,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"9",9,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"10",10,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"11",11,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"12",12,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"13",13,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"14",14,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"15",15,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"16",16,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"17",17,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"18",18,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"19",19,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"20",20,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"21",21,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"22",22,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"23",23,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"24",24,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"25",25,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"26",26,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"27",27,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"28",28,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"29",29,1,0,1,0,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"30",30,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"31",31,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"32",32,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"33",33,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"34",34,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"35",35,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"36",36,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"37",37,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"38",38,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"39",39,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"40",40,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"41",41,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"42",42,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"43",43,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"44",44,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"45",45,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"46",46,1,0,1,1,0,0,0,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"47",47,1,0,1,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"48",48,1,0,1,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"49",49,1,0,1,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"50",50,1,0,1,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"51",51,1,0,1,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"52",52,1,0,1,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"53",53,1,0,2,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"54",54,1,0,2,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"55",55,1,0,2,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"56",56,1,0,2,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"57",57,1,0,2,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"58",58,1,0,2,1,0,0,1,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
"59",59,1,0,2,1,0,0,2,0,0,0,7,8,4,1,3,16,3,13,6,8,5,0,3,22,10,15,"Sunderland","Liverpool","HOME"
