"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"2",2,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"3",3,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"4",4,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"5",5,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"6",6,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"7",7,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"8",8,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"9",9,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"10",10,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"11",11,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"12",12,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"13",13,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"14",14,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"15",15,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"16",16,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"17",17,0,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"18",18,1,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"19",19,1,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"20",20,1,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"21",21,1,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"22",22,1,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
"23",23,1,0,0,0,0,0,0,0,0,0,5,6,3,1,2,8,2,10,19,6,0,3,3,5,-7,3,"Swansea","Newcastle","TIE"
