"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"2",2,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"3",3,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"4",4,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"5",5,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"6",6,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"7",7,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"8",8,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"9",9,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"10",10,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"11",11,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"12",12,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"13",13,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"14",14,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"15",15,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"16",16,0,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"17",17,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"18",18,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"19",19,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"20",20,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"21",21,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"22",22,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"23",23,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"24",24,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"25",25,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"26",26,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"27",27,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"28",28,1,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"29",29,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"30",30,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"31",31,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"32",32,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"33",33,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"34",34,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"35",35,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"36",36,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"37",37,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"38",38,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"39",39,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"40",40,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"41",41,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"42",42,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"43",43,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"44",44,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"45",45,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"46",46,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"47",47,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"48",48,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"49",49,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"50",50,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"51",51,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"52",52,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"53",53,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"54",54,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"55",55,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"56",56,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"57",57,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"58",58,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"59",59,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"60",60,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"61",61,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
"62",62,2,0,0,0,0,0,0,0,0,0,11,17,6,5,6,21,1,23,7,17,8,3,6,24,3,27,"WestHam","WestBrom","HOME"
