"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"1",1,0,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"2",2,0,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"3",3,0,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"4",4,0,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"5",5,0,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"6",6,0,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"7",7,0,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"8",8,0,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"9",9,0,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"10",10,0,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"11",11,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"12",12,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"13",13,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"14",14,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"15",15,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"16",16,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"17",17,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"18",18,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"19",19,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"20",20,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"21",21,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"22",22,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"23",23,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"24",24,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"25",25,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"26",26,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"27",27,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"28",28,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"29",29,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
"30",30,1,0,0,0,0,0,0,0,0,0,6,32,14,12,6,52,14,54,4,32,16,8,8,41,14,56,"WestHam","ManUtd","HOME"
